GEOID,coords,duration,geometry
17031230300,"[41.91178660570432, -87.7149883757976]",20.0,"POLYGON ((-87.71364459999999 41.9250998, -87.70804559999999 41.9212484, -87.7026771 41.917021, -87.69875929999999 41.911739, -87.7014988 41.9061679, -87.7079679 41.90309999999999, -87.7155106 41.8997342, -87.722166 41.9024379, -87.7269584 41.90699439999999, -87.7353873 41.91157889999999, -87.72721519999999 41.9170381, -87.72236939999999 41.9208842, -87.71364459999999 41.9250998))"
17031230200,"[41.91185824488369, -87.71009910842355]",20.0,"POLYGON ((-87.70982069999999 41.9269605, -87.7032131 41.9203558, -87.69748489999999 41.9172166, -87.69398199999999 41.9120739, -87.69626420000002 41.9058615, -87.70332859999999 41.902263, -87.71002 41.899966, -87.71721719999999 41.9027366, -87.72242 41.906581, -87.7309344 41.91146519999999, -87.72202609999999 41.9174004, -87.71739629999999 41.9210445, -87.70982069999999 41.9269605))"
17031230100,"[41.91200802768362, -87.70436547673766]",20.0,"POLYGON ((-87.69707299999999 41.920914, -87.6922876 41.9175423, -87.6863299 41.9120173, -87.689926 41.906168, -87.69635500000001 41.901376, -87.7053265 41.9019353, -87.71131799999999 41.901612, -87.71671259999999 41.9068255, -87.724813 41.912111, -87.71674449999999 41.9172836, -87.7114627 41.9211065, -87.704393 41.9241609, -87.69707299999999 41.920914))"
17031230500,"[41.91168918010155, -87.73394337984045]",20.0,"POLYGON ((-87.7337871 41.92377, -87.72726569999999 41.9208295, -87.72165369999999 41.9172295, -87.71394620000001 41.9120466, -87.719971 41.905865, -87.7253829 41.901279, -87.7340708 41.8981539, -87.74192599999999 41.901516, -87.7469966 41.9073484, -87.7463831 41.9119446, -87.7517295 41.9225138, -87.741146 41.920929, -87.7337871 41.92377))"
17031230400,"[41.911820231845276, -87.72155200505921]",20.0,"POLYGON ((-87.71459729999999 41.9211825, -87.709282 41.917085, -87.703738 41.911753, -87.70936689999999 41.9068893, -87.71349599999999 41.90129400000001, -87.72096549999999 41.898321, -87.7287403 41.9026259, -87.73340999999999 41.9066029, -87.7397359 41.9133535, -87.73388009999999 41.9170929, -87.72858939999999 41.9209414, -87.7218551 41.9240746, -87.71459729999999 41.9211825))"
17031351100,"[41.82775407620693, -87.61418940813068]",20.0,"POLYGON ((-87.6140042 41.839724, -87.60974600000002 41.834729, -87.607285 41.831192, -87.5970457 41.8210617, -87.60056589999999 41.8215381, -87.6069315 41.8172848, -87.613694 41.815709, -87.6212032 41.8185526, -87.62702299999999 41.823045, -87.62893749999999 41.8276645, -87.6242104 41.8315254, -87.621167 41.836348, -87.6140042 41.839724))"
17031611700,"[41.7975991784673, -87.67197618310482]",20.0,"POLYGON ((-87.6645669 41.8066667, -87.6598482 41.8028032, -87.6555058 41.7967232, -87.6597062 41.7922802, -87.6652989 41.788704, -87.6713858 41.7854873, -87.677458 41.788585, -87.6844668 41.7917909, -87.68356589999999 41.7975244, -87.6845441 41.80278879999999, -87.67707680000001 41.8066519, -87.67234449999999 41.812187, -87.6645669 41.8066667))"
17031381500,"[41.810192702724194, -87.62286192304727]",20.0,"POLYGON ((-87.615399 41.819622, -87.610018 41.815421, -87.60612429999999 41.8102797, -87.6103346 41.8050832, -87.61271979999999 41.8009967, -87.62294899999999 41.795139, -87.63012929999999 41.801169, -87.6344282 41.80360140000001, -87.6392115 41.8097102, -87.63380169999999 41.8146666, -87.6300574 41.8191689, -87.623644 41.825134, -87.615399 41.819622))"
17031420500,"[41.78310025419971, -87.60842612566718]",20.0,"POLYGON ((-87.6075886 41.79760599999999, -87.60110469999999 41.7924444, -87.5947932 41.7891251, -87.592573 41.782975, -87.5980675 41.7785315, -87.60125800000002 41.77388000000001, -87.6086456 41.7695805, -87.61588259999999 41.7740356, -87.6252269 41.7761925, -87.62390379999999 41.7833805, -87.6206626 41.7880937, -87.61620669999999 41.7921859, -87.6075886 41.79760599999999))"
17031300500,"[41.84742513810453, -87.7219392776643]",20.0,"POLYGON ((-87.713599 41.857839, -87.7098 41.852742, -87.70365579999999 41.8473853, -87.70949399999999 41.842167, -87.714969 41.838141, -87.7216205 41.8338226, -87.728888 41.838352, -87.73328699999999 41.84288979999999, -87.738213 41.8461566, -87.7342295 41.8526649, -87.72975439999999 41.8569702, -87.722872 41.859677, -87.713599 41.857839))"
17031081900,"[41.89799007349439, -87.64148703653301]",20.0,"POLYGON ((-87.6346205 41.9070486, -87.63100059999999 41.9027434, -87.6252109 41.897992, -87.6290571 41.8924207, -87.6362551 41.8890159, -87.64170419999999 41.8862901, -87.6475555 41.89007609999999, -87.65328099999999 41.893832, -87.65730379999999 41.898042, -87.65676879999999 41.9040932, -87.64945949999999 41.9085346, -87.64183 41.91011, -87.6346205 41.9070486))"
17031081600,"[41.89210639590691, -87.62887372923662]",20.0,"POLYGON ((-87.62875050000001 41.9073846, -87.61672689999999 41.8971752, -87.61672689999999 41.8971752, -87.61672689999999 41.8971752, -87.61615839999999 41.8869146, -87.6228254 41.8843638, -87.62919959999999 41.8800842, -87.63484869999999 41.8845714, -87.6374953 41.8880173, -87.64526859999999 41.8921028, -87.6410781 41.8974648, -87.6368102 41.9012914, -87.62875050000001 41.9073846))"
17031081700,"[41.89206688373038, -87.63186814614112]",20.0,"POLYGON ((-87.6315594 41.9072598, -87.625001 41.90102359999999, -87.62036549999999 41.8967907, -87.61672689999999 41.8971752, -87.620037 41.8863934, -87.6258134 41.8843387, -87.6322936 41.8800158, -87.6384018 41.88444260000001, -87.6429423 41.8875073, -87.6488026 41.8922178, -87.64257049999999 41.8970846, -87.63680459999999 41.9012916, -87.6315594 41.9072598))"
17031081500,"[41.89255911957861, -87.62623002613732]",20.0,"POLYGON ((-87.62616319999999 41.9044528, -87.61672689999999 41.8971752, -87.6091083 41.8960884, -87.61086229999999 41.8927539, -87.6204522 41.8877354, -87.619957 41.8838869, -87.6261418 41.880559, -87.6334068 41.8833133, -87.63730029999999 41.8887576, -87.6371997 41.89737, -87.63348259999999 41.9018479, -87.62616319999999 41.9044528))"
17031081800,"[41.893257118524424, -87.6377985378617]",20.0,"POLYGON ((-87.630534 41.9022717, -87.6252109 41.897992, -87.6179356 41.8933986, -87.62756449999999 41.8884556, -87.6315941 41.8843998, -87.6376576 41.8857175, -87.64371589999999 41.8850592, -87.6487691 41.8886384, -87.65328099999999 41.893832, -87.64785379999999 41.8976883, -87.64613159999999 41.9039109, -87.63794799999999 41.905445, -87.630534 41.9022717))"
17031050800,"[41.94500947686524, -87.68092794320712]",20.0,"POLYGON ((-87.674312 41.9540778, -87.668549 41.950278, -87.6607753 41.9450638, -87.66660399999999 41.9390349, -87.6741821 41.9359723, -87.6810222 41.9328221, -87.6880676 41.936101, -87.69362400000001 41.93967, -87.694608 41.944592, -87.69358539999999 41.9501272, -87.6883945 41.9540787, -87.6809384 41.957108, -87.674312 41.9540778))"
17031222800,"[41.91543487991217, -87.71509532132183]",20.0,"POLYGON ((-87.714969 41.927579, -87.7080235 41.9245684, -87.7028291 41.9206994, -87.697422 41.915525, -87.70280199999999 41.910478, -87.7078949 41.90621, -87.7156203 41.9027666, -87.72215399999999 41.9063115, -87.7277057 41.9102748, -87.7354028 41.9153559, -87.725736 41.9196669, -87.7227805 41.9246481, -87.714969 41.927579))"
17031210400,"[41.935745022455876, -87.73030573030138]",20.0,"POLYGON ((-87.73018599999999 41.94786, -87.72226289999999 41.9460868, -87.7178206 41.9411662, -87.71384309999999 41.9355809, -87.71802269999999 41.9305315, -87.72281699999999 41.926537, -87.7311519 41.927495, -87.73698709999999 41.9270606, -87.742149 41.930895, -87.7417969 41.9357024, -87.74248519999999 41.9407053, -87.738539 41.945983, -87.73018599999999 41.94786))"
17031230800,"[41.90583962225873, -87.71495301586033]",20.0,"POLYGON ((-87.70740400000001 41.914913, -87.70061799999999 41.911731, -87.69421109999999 41.9138628, -87.70166390000001 41.9035571, -87.70236969999999 41.8956013, -87.70725490000001 41.8951324, -87.714912 41.8939644, -87.72096549999999 41.8980497, -87.7253829 41.901279, -87.7312944 41.9057548, -87.726715 41.911103, -87.71503919999999 41.9180228, -87.70740400000001 41.914913))"
17031230900,"[41.90669182901313, -87.71035050934005]",20.0,"POLYGON ((-87.71029559999999 41.9191901, -87.70267799999999 41.91715200000001, -87.6983432 41.9119867, -87.6944647 41.9065917, -87.6984389 41.901433, -87.702817 41.896212, -87.71052400000001 41.894558, -87.71731939999999 41.8975997, -87.72295199999999 41.901364, -87.726838 41.90753300000001, -87.72288119999999 41.9121451, -87.71752599999999 41.915735, -87.71029559999999 41.9191901))"
17031230700,"[41.90632297290312, -87.72153968934853]",20.0,"POLYGON ((-87.715508 41.914048, -87.70948949999999 41.9117693, -87.70301689999999 41.9070703, -87.7071579 41.9002922, -87.713533 41.896016, -87.721936 41.89133, -87.7288628 41.8972852, -87.73350839999999 41.90094939999999, -87.7386126 41.9060749, -87.734979 41.912517, -87.7289282 41.9153123, -87.72205599999999 41.918489, -87.715508 41.914048))"
17031210100,"[41.94286811486255, -87.7013309352323]",20.0,"POLYGON ((-87.701261 41.953651, -87.69358539999999 41.9501272, -87.688664 41.948166, -87.6919896 41.9427559, -87.6872733 41.9370027, -87.693607 41.93266999999999, -87.7010092 41.930858, -87.708687 41.9338835, -87.71331099999999 41.937713, -87.71339949999999 41.9426946, -87.71554909999999 41.9488553, -87.7096413 41.95367460000001, -87.701261 41.953651))"
17031550200,"[41.6533825970263, -87.56403152860794]",20.0,"POLYGON ((-87.55898649999999 41.6598981, -87.554051 41.657947, -87.5534747 41.6522697, -87.5487954 41.6489038, -87.560298 41.6461324, -87.5661704 41.65250750000001, -87.56958999999999 41.651594, -87.56958999999999 41.651594, -87.56965699999999 41.653551, -87.57948589999999 41.6591484, -87.57937889999999 41.6591517, -87.55898649999999 41.6598981))"
17031823304,"[41.68141617080193, -87.70276951467426]",20.0,"POLYGON ((-87.6973807 41.6891801, -87.69561349999999 41.6843368, -87.6983338 41.6831317, -87.69609609999999 41.6814623, -87.69907429999999 41.6769902, -87.70488759999999 41.676905, -87.70968739999999 41.676842, -87.7152797 41.6759172, -87.72209099999999 41.6813443, -87.71526750000001 41.6878077, -87.7103477 41.6919646, -87.7029776 41.6935764, -87.6973807 41.6891801))"
17031380700,"[41.81380605175953, -87.62376797891577]",20.0,"POLYGON ((-87.62367599999999 41.8287425, -87.614935 41.824235, -87.6098729 41.820082, -87.60377869999999 41.81411749999999, -87.611059 41.8084814, -87.6157324 41.8034803, -87.62406999999999 41.7989578, -87.63076479999999 41.8035817, -87.63822209999999 41.80845009999999, -87.63575209999999 41.8136482, -87.6358446 41.8191171, -87.6318385 41.8243789, -87.62367599999999 41.8287425))"
17031580800,"[41.810219713897254, -87.68664360022211]",20.0,"POLYGON ((-87.685733 41.82223399999999, -87.6828821 41.8193365, -87.67522199999999 41.813193, -87.67039799999999 41.810606, -87.67458529999999 41.8048666, -87.67965199999999 41.800885, -87.6868594 41.79813800000001, -87.6894971 41.8039991, -87.7011151 41.8054395, -87.70706129999999 41.8099028, -87.6989432 41.8152416, -87.6938068 41.8190606, -87.685733 41.82223399999999))"
17031242300,"[41.8995065454205, -87.67960033612403]",20.0,"POLYGON ((-87.67939 41.912809, -87.67157999999999 41.90958, -87.66733029999999 41.9049015, -87.6677646 41.8942416, -87.67443109999999 41.8904583, -87.67980900000001 41.885561, -87.68632099999999 41.890197, -87.69191339999999 41.8942641, -87.70012800000001 41.89959, -87.6919771 41.9047889, -87.6865703 41.9084933, -87.67939 41.912809))"
17031670500,"[41.786578280836764, -87.67640438563645]",20.0,"POLYGON ((-87.67621899999999 41.798255, -87.6694998 41.795817, -87.664135 41.791882, -87.6556372 41.7863428, -87.6639593 41.7814558, -87.67024499999999 41.7775675, -87.67620359999999 41.7738734, -87.68164499999999 41.77829800000001, -87.6882842 41.7813125, -87.6967813 41.7866031, -87.68884729999999 41.7919607, -87.68352899999999 41.7955914, -87.67621899999999 41.798255))"
17031242200,"[41.89958936752496, -87.67471876526038]",20.0,"POLYGON ((-87.67469299999999 41.911696, -87.66790899999999 41.9087301, -87.664683 41.904169, -87.6547535 41.8996668, -87.66248539999999 41.8941806, -87.66844019999999 41.8904736, -87.67477599999999 41.885646, -87.6817798 41.8907404, -87.6870588 41.8941256, -87.695021 41.899472, -87.686689 41.904974, -87.682029 41.9087671, -87.67469299999999 41.911696))"
17031230600,"[41.906154934308226, -87.73399855925338]",20.0,"POLYGON ((-87.7271001 41.9153309, -87.72175279999999 41.9115152, -87.7158457 41.906611, -87.720488 41.900358, -87.7267482 41.8971864, -87.7346905 41.8952003, -87.741541 41.898083, -87.7462688 41.9007793, -87.743899 41.906595, -87.746275 41.911189, -87.74049199999999 41.914725, -87.7341718 41.9182375, -87.7271001 41.9153309))"
17031032100,"[41.95815388295837, -87.65301789121115]",20.0,"POLYGON ((-87.6471396 41.9674546, -87.6451957 41.968775, -87.6448942 41.9479163, -87.65277589999999 41.9461218, -87.65836419999999 41.9435601, -87.65885990000001 41.9504428, -87.66081919999999 41.9548105, -87.66151339999999 41.9587501, -87.666175 41.964355, -87.66161939999999 41.9685426, -87.6533404 41.9665404, -87.6530564 41.9698422, -87.6471396 41.9674546))"
17031300800,"[41.84811086323603, -87.7075818047279]",20.0,"POLYGON ((-87.695589 41.861792, -87.69753469999999 41.8526164, -87.691498 41.848118, -87.69597399999999 41.8440138, -87.6999342 41.8373408, -87.70724799999999 41.83359, -87.71464229999999 41.838897, -87.7193589 41.842809, -87.725937 41.848127, -87.71968629999999 41.853526, -87.7154879 41.856992, -87.7076976 41.8601497, -87.695589 41.861792))"
17031060900,"[41.950690373890666, -87.64047122860346]",20.0,"POLYGON ((-87.6381737 41.96303320000001, -87.63755949999999 41.9654165, -87.6404395 41.9386032, -87.64639799999999 41.94266289999999, -87.654748 41.94464230000001, -87.65836419999999 41.9435601, -87.65836419999999 41.9435601, -87.65235899999999 41.95065, -87.655097 41.956752, -87.649845 41.9609406, -87.6533404 41.9665404, -87.6533404 41.9665404, -87.6381737 41.96303320000001))"
17031061000,"[41.949220575679966, -87.65197028852859]",20.0,"POLYGON ((-87.6471396 41.9674546, -87.64145139999999 41.949919, -87.6375058 41.9402289, -87.64396909999999 41.938991, -87.6525357 41.9372098, -87.6590075 41.9400167, -87.65836419999999 41.9435601, -87.66366690000001 41.9439701, -87.6703842 41.9492284, -87.66593499999999 41.9549949, -87.6592764 41.9559956, -87.6524823 41.9613132, -87.6471396 41.9674546))"
17031210700,"[41.93570290885096, -87.70384008428007]",20.0,"POLYGON ((-87.6979882 41.9453704, -87.6942497 41.943043, -87.6921378 41.9357878, -87.69025689999999 41.9303401, -87.695864 41.925421, -87.70414289999999 41.9236965, -87.71148119999999 41.9264924, -87.717997 41.92956299999999, -87.720225 41.9357, -87.71622239999999 41.9410558, -87.710471 41.94436200000001, -87.70392529999999 41.9477723, -87.6979882 41.9453704))"
17031291600,"[41.857641499654136, -87.6922158433424]",20.0,"POLYGON ((-87.68397829999999 41.868097, -87.6808436 41.8632435, -87.6801294 41.8578139, -87.68184939999999 41.8531761, -87.685109 41.84847, -87.6917687 41.844609, -87.7000218 41.8471532, -87.7063115 41.85186909999999, -87.708275 41.857608, -87.704354 41.8632289, -87.70081279999999 41.86827419999999, -87.692841 41.868994, -87.68397829999999 41.868097))"
17031400400,"[41.79112620081166, -87.61832105487285]",20.0,"POLYGON ((-87.618274 41.803133, -87.61004989999999 41.8021749, -87.6047509 41.79705800000001, -87.6014218 41.7913723, -87.60485949999999 41.7846534, -87.61018399999999 41.78059400000001, -87.61556589999999 41.7748773, -87.6256159 41.781528, -87.62994400000001 41.78587, -87.63864529999999 41.7908859, -87.63054529999999 41.796405, -87.62559689999999 41.8001607, -87.618274 41.803133))"
17031120100,"[42.00198220055021, -87.77500735427209]",20.0,"POLYGON ((-87.77458589999999 42.0143293, -87.77045199999999 42.0080389, -87.76487089999999 42.0065913, -87.76309119999999 42.0018041, -87.76114 41.9963849, -87.7535103 41.9821331, -87.7535103 41.9821331, -87.767151 41.99184899999999, -87.781329 41.998233, -87.7952148 42.0123364, -87.7952148 42.0123364, -87.78286 42.0120334, -87.77458589999999 42.0143293))"
17031191100,"[41.919629342283656, -87.75097635157918]",20.0,"POLYGON ((-87.7442478 41.92919740000001, -87.7386963 41.9250707, -87.7348032 41.9196242, -87.74022599999999 41.915464, -87.742829 41.9093779, -87.7507256 41.907609, -87.7579559 41.9110281, -87.76247599999999 41.9146451, -87.7668585 41.9196894, -87.762705 41.925284, -87.7577979 41.92839499999999, -87.75099879999999 41.9330746, -87.7442478 41.92919740000001))"
17031611200,"[41.80499398607003, -87.6624413702727]",20.0,"POLYGON ((-87.65615260000001 41.8125472, -87.65036259999999 41.8087927, -87.648293 41.8044306, -87.6501566 41.79967389999999, -87.6546706 41.7947469, -87.6618313 41.7898764, -87.669844 41.795949, -87.6749921 41.8001443, -87.681128 41.805407, -87.674357 41.80962299999999, -87.66995919999999 41.8140009, -87.66509549999999 41.8170698, -87.65615260000001 41.8125472))"
17031300900,"[41.848179648895865, -87.70269927282651]",20.0,"POLYGON ((-87.694785 41.858633, -87.688603 41.8538412, -87.68747689999999 41.84837690000001, -87.6901869 41.8422758, -87.69503089999999 41.8377662, -87.7040743 41.8356742, -87.7113926 41.8377236, -87.7144715 41.8429061, -87.72297499999999 41.848547, -87.714653 41.853443, -87.7106125 41.8570715, -87.70304329999999 41.8631081, -87.694785 41.858633))"
17031061100,"[41.94913976377951, -87.65680349237404]",20.0,"POLYGON ((-87.65667140000001 41.9642005, -87.64870999999999 41.959541, -87.64369169999999 41.9513515, -87.64145139999999 41.949919, -87.64304399999999 41.9430769, -87.64922039999999 41.9384832, -87.656791 41.937102, -87.6629257 41.9417838, -87.66791099999999 41.944529, -87.67712519999999 41.9488999, -87.67109689999999 41.9552634, -87.666653 41.96185699999999, -87.65667140000001 41.9642005))"
17031061500,"[41.945281767217324, -87.66154469638654]",20.0,"POLYGON ((-87.66107769999999 41.9563771, -87.65454419999999 41.9544927, -87.649378 41.9508235, -87.6454028 41.9450515, -87.64757300000001 41.9393164, -87.6541921 41.934833, -87.6614656 41.9317412, -87.6691914 41.9362354, -87.674227 41.940225, -87.68213609999999 41.9449905, -87.6738792 41.9505724, -87.6687719 41.9542993, -87.66107769999999 41.9563771))"
17031062200,"[41.94258468283314, -87.65664399158968]",20.0,"POLYGON ((-87.64941139999999 41.9516387, -87.645499 41.946647, -87.64065409999999 41.9427182, -87.6429337 41.9363979, -87.64861100000002 41.932013, -87.656784 41.928695, -87.66280599999999 41.934573, -87.66892469999999 41.9373499, -87.6727365 41.94260939999999, -87.6691419 41.9479412, -87.66454759999999 41.9531176, -87.6568793 41.9544509, -87.64941139999999 41.9516387))"
17031062100,"[41.94269147099583, -87.65177037524236]",20.0,"POLYGON ((-87.6453997 41.9515259, -87.6375058 41.9402289, -87.6375058 41.9402289, -87.63785279999999 41.9366427, -87.64338939999999 41.9324653, -87.65221000000001 41.93069, -87.65911699999999 41.933903, -87.66395229999999 41.9373285, -87.66795209999999 41.9426313, -87.66611759999999 41.9489581, -87.660293 41.953414, -87.65194 41.954814, -87.6453997 41.9515259))"
17031062000,"[41.942576882731146, -87.64707857779311]",20.0,"POLYGON ((-87.64145139999999 41.949919, -87.6391642 41.9474043, -87.63569609999999 41.9386881, -87.6399581 41.933567, -87.6474989 41.9306606, -87.653201 41.934175, -87.659549 41.9372736, -87.6630447 41.9427475, -87.65836419999999 41.9435601, -87.6610984 41.94875750000001, -87.6540519 41.951665, -87.64727889999999 41.9545768, -87.64145139999999 41.949919))"
17031090100,"[42.01525513757732, -87.81358470592426]",20.0,"POLYGON ((-87.8134712 42.0244142, -87.80892709999999 42.0243451, -87.8014039 42.0206041, -87.7952148 42.0123364, -87.800786 42.009657, -87.80669019999999 42.006264, -87.8139932 42.0032469, -87.8207347 42.0061156, -87.82565 42.010898, -87.8291765 42.0152817, -87.82576949999999 42.0213568, -87.8194153 42.02326679999999, -87.8134712 42.0244142))"
17031090200,"[42.00559417756194, -87.81309619917883]",20.0,"POLYGON ((-87.8062152 42.0146982, -87.80700399999999 42.009487, -87.80669809999999 42.0058434, -87.80674169999999 42.002763, -87.812969 41.99322799999999, -87.82181919999999 41.9949747, -87.8275354 41.9994982, -87.8292821 42.005237, -87.8272283 42.0110196, -87.8206335 42.0159189, -87.8132523 42.0208877, -87.8062152 42.0146982))"
17031260400,"[41.88421458316218, -87.73804112895397]",20.0,"POLYGON ((-87.73260169999999 41.8914737, -87.7255179 41.88928, -87.72220399999999 41.884379, -87.72586659999999 41.8789452, -87.73099239999999 41.8753946, -87.73820309999999 41.8727274, -87.7452213 41.8752518, -87.749629 41.879185, -87.7552204 41.8843132, -87.7520275 41.8902878, -87.74403699999999 41.892044, -87.73805519999999 41.8958564, -87.73260169999999 41.8914737))"
17031351500,"[41.82724029925589, -87.62773086502354]",20.0,"POLYGON ((-87.62000599999999 41.835595, -87.615066 41.832428, -87.6094992 41.8272529, -87.61761489999999 41.8230379, -87.62080419999999 41.8182237, -87.62710989999999 41.8154757, -87.633973 41.818826, -87.634287 41.824053, -87.6359879 41.8272351, -87.6387914 41.83085519999999, -87.63435899999999 41.83502, -87.62822989999999 41.8395172, -87.62000599999999 41.835595))"
17031210800,"[41.93574556630854, -87.69893335666941]",20.0,"POLYGON ((-87.69839499999999 41.947742, -87.6919896 41.9427559, -87.6864281 41.9414307, -87.6848665 41.936083, -87.685833 41.93047199999999, -87.69097599999999 41.92549899999999, -87.6985739 41.924067, -87.7050469 41.927923, -87.70926799999999 41.931154, -87.71384309999999 41.9355809, -87.71119209999999 41.9416388, -87.70684 41.946057, -87.69839499999999 41.947742))"
17031210900,"[41.935439093050654, -87.69333660991548]",20.0,"POLYGON ((-87.6863972 41.9449409, -87.6805756 41.9406398, -87.68156839999999 41.9350498, -87.67995610000001 41.9308136, -87.685469 41.925085, -87.6929619 41.9264776, -87.7005559 41.9266138, -87.70553079999999 41.9302102, -87.70944100000001 41.9355784, -87.707334 41.9414469, -87.701015 41.9452278, -87.6936345 41.9474397, -87.6863972 41.9449409))"
17031031200,"[41.97270924310773, -87.65734101661396]",20.0,"POLYGON ((-87.65236399999999 41.9800958, -87.6451957 41.968775, -87.6499314 41.9627427, -87.6572376 41.9617527, -87.664221 41.965004, -87.6678483 41.9684268, -87.67338199999999 41.97275399999999, -87.6693248 41.9781422, -87.6644898 41.981856, -87.6576704 41.9863385, -87.65236399999999 41.9800958))"
17031081100,"[41.90022074198882, -87.6291048939898]",20.0,"POLYGON ((-87.62502549999999 41.9074269, -87.6091083 41.8960884, -87.61536149999999 41.8938838, -87.6207151 41.8895671, -87.6294777 41.8851018, -87.63525709999999 41.8921655, -87.6431745 41.8942927, -87.64538490000001 41.9000811, -87.64304399999999 41.906609, -87.65130429999999 41.9214378, -87.6359245 41.9085514, -87.62930229999999 41.9125415, -87.62502549999999 41.9074269))"
17031241200,"[41.90670709010097, -87.68468577302788]",20.0,"POLYGON ((-87.6775492 41.915708, -87.67261479999999 41.91197529999999, -87.6688679 41.9069289, -87.6729144 41.9014244, -87.6777764 41.897482, -87.684648 41.891455, -87.6918199 41.8979534, -87.6966894 41.9015131, -87.7012876 41.9068457, -87.69688909999999 41.9119159, -87.69070699999999 41.914474, -87.68500460000001 41.9191345, -87.6775492 41.915708))"
17031063100,"[41.93823193903286, -87.64677988247385]",20.0,"POLYGON ((-87.64667369999999 41.9502586, -87.63618389999999 41.9440556, -87.6375058 41.9402289, -87.63569609999999 41.9386881, -87.63387879999999 41.9325497, -87.64082359999999 41.9305957, -87.6469518 41.92890209999999, -87.652323 41.9304377, -87.657308 41.933748, -87.6630153 41.9381422, -87.66081339999999 41.9441572, -87.654397 41.9490397, -87.64667369999999 41.9502586))"
17031062400,"[41.9415555596945, -87.6662881641613]",20.0,"POLYGON ((-87.66627059999999 41.9540499, -87.65960199999999 41.950553, -87.654669 41.946824, -87.646171 41.941633, -87.65220789999999 41.9353531, -87.658874 41.9311326, -87.66673999999999 41.929968, -87.6735551 41.9323281, -87.6782609 41.93682039999999, -87.6864281 41.9414307, -87.6795585 41.9472629, -87.6743711 41.9520387, -87.66627059999999 41.9540499))"
17031062500,"[41.94148802612663, -87.67110725178323]",20.0,"POLYGON ((-87.67107 41.954668, -87.6642463 41.9505307, -87.6593106 41.946777, -87.6510883 41.9417656, -87.6571891 41.9352564, -87.6631407 41.9312435, -87.6710102 41.9294226, -87.677964 41.9325108, -87.6836823 41.9360882, -87.689286 41.941266, -87.6855982 41.9475604, -87.68021779999999 41.9525406, -87.67107 41.954668))"
17031063400,"[41.934659582462785, -87.64673000892323]",20.0,"POLYGON ((-87.6375058 41.9402289, -87.63459209999999 41.9403716, -87.6334195 41.9282919, -87.637947 41.9243587, -87.64760299999999 41.9209316, -87.65370999999999 41.9256, -87.658798 41.9293181, -87.66280599999999 41.934573, -87.66096640000001 41.9408528, -87.65836419999999 41.9435601, -87.6568613 41.9476519, -87.64681569999999 41.9471036, -87.6375058 41.9402289))"
17031062700,"[41.93608628484744, -87.6661103226328]",20.0,"POLYGON ((-87.6658839 41.9514149, -87.65876 41.945184, -87.6544737 41.9413283, -87.64584599999999 41.9362, -87.65219499999999 41.930239, -87.657853 41.925602, -87.6658741 41.9229191, -87.67306699999999 41.927147, -87.6782145 41.9313258, -87.685895 41.93603, -87.67928100000002 41.9419929, -87.6740777 41.9463441, -87.6658839 41.9514149))"
17031062600,"[41.93597519513269, -87.67098428035679]",20.0,"POLYGON ((-87.6641551 41.945115, -87.6592297 41.9412452, -87.65134329999999 41.9367831, -87.6569763 41.9296319, -87.66429749999999 41.9268873, -87.67089679999999 41.9241087, -87.6780656 41.9271064, -87.682334 41.931688, -87.68720599999999 41.936467, -87.6832593 41.9413259, -87.67888099999999 41.946324, -87.67111609999999 41.9511017, -87.6641551 41.945115))"
17031063200,"[41.93916545732246, -87.6346426992686]",20.0,"POLYGON ((-87.62948089999999 41.9219347, -87.62948089999999 41.9219347, -87.63525709999999 41.9266509, -87.64231699999999 41.9289118, -87.64661149999999 41.9341302, -87.6507446 41.93899589999999, -87.65836419999999 41.9435601, -87.65836419999999 41.9435601, -87.6486594 41.9456453, -87.64145139999999 41.949919, -87.63618389999999 41.9440556, -87.63618389999999 41.9440556, -87.62948089999999 41.9219347))"
17031063000,"[41.93631030483557, -87.65156173627638]",20.0,"POLYGON ((-87.64449089999999 41.9454579, -87.6397669 41.941905, -87.63569609999999 41.9386881, -87.6371185 41.9311083, -87.64425770000001 41.9274232, -87.6512681 41.9244705, -87.65868449999999 41.927312, -87.66364949999999 41.9311618, -87.6717223 41.93578160000001, -87.6641607 41.9414655, -87.6593106 41.946777, -87.6519067 41.94896689999999, -87.64449089999999 41.9454579))"
17031062900,"[41.936237044877224, -87.65641126121434]",20.0,"POLYGON ((-87.655942 41.94977600000001, -87.6494282 41.9454386, -87.64458239999999 41.9415498, -87.6368205 41.9365281, -87.6424851 41.93014960000001, -87.6484787 41.9259532, -87.65628699999999 41.923913, -87.66352289999999 41.9271337, -87.6686964 41.9309317, -87.676648 41.936599, -87.6705747 41.94219500000001, -87.663962 41.94524690000001, -87.655942 41.94977600000001))"
17031062800,"[41.93615870779146, -87.66126479739394]",20.0,"POLYGON ((-87.654432 41.945275, -87.648882 41.941471, -87.64106459999999 41.936426, -87.6469989 41.930218, -87.653261 41.926108, -87.6610992 41.9241377, -87.66816779999999 41.9283887, -87.673288 41.9314037, -87.6796611 41.935687, -87.67538499999999 41.942091, -87.669219 41.94657, -87.6616849 41.95100499999999, -87.654432 41.945275))"
